Item LC 116,Descrição Item,CÓDIGO NACIONAL,CNAE,NBS,DESCRIÇÃO NBS,cClassTrib,nome cClassTrib,ONDA DE CADASTRO,,,,
23.01,"Serviços De Programação E Comunicação Visual, Desenho Industrial E Congêneres.",230101,5829800,1.1409.30.00,"Serviços de design de marcas, imagens, objetos gráficos e digitais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
23.01,"Serviços De Programação E Comunicação Visual, Desenho Industrial E Congêneres.",230101,6201502,1.1409.30.00,"Serviços de design de marcas, imagens, objetos gráficos e digitais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
23.01,"Serviços De Programação E Comunicação Visual, Desenho Industrial E Congêneres.",230101,7410203,1.1409.30.00,"Serviços de design de marcas, imagens, objetos gráficos e digitais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
23.01,"Serviços De Programação E Comunicação Visual, Desenho Industrial E Congêneres.",230101,7410203,1.1409.90.00,Serviços especializados de design não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
23.01,"Serviços De Programação E Comunicação Visual, Desenho Industrial E Congêneres.",230101,7410299,1.1409.90.00,Serviços especializados de design não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
24.01,"24.01 - Serviços de chaveiros, confecção de carimbos, placas, sinalização visual, banners, adesivos e congêneres.",240101,9529102, 1.2606.00.00,Serviços pessoais não classificados em posições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
24.01,"24.01 - Serviços de chaveiros, confecção de carimbos, placas, sinalização visual, banners, adesivos e congêneres.",240101,8299703, 1.2606.00.00,Serviços pessoais não classificados em posições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
24.01,"Serviços De Chaveiros, Confecção De Carimbos, Placas, Sinalização Visual, Banners, Adesivos E Congêneres.",240101,9529102,1.2606.00.00,Serviços pessoais não classificados em posições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
24.01,"Serviços De Chaveiros, Confecção De Carimbos, Placas, Sinalização Visual, Banners, Adesivos E Congêneres.",240101,8299703,1.2606.00.00,Serviços pessoais não classificados em posições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"25.01 - Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento,
 conservação ou restauração de cadáveres",250101,9603301, 1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
25.01,"25.01 - Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento,
 conservação ou restauração de cadáveres",250101,9603303, 1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
25.01,"25.01 - Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento,
 conservação ou restauração de cadáveres",250101,9603305, 1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
25.01,"25.01 - Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento,
 conservação ou restauração de cadáveres",250101,9603301, 1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),2° ONDA (Thiago Paulino),,,,
25.01,"25.01 - Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento,
 conservação ou restauração de cadáveres",250101,9603303, 1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),2° ONDA (Thiago Paulino),,,,
25.01,"25.01 - Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento,
 conservação ou restauração de cadáveres",250101,9603305, 1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),2° ONDA (Thiago Paulino),,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603301,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603303,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603301,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603303,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603305,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603301,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603305,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603301,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603303,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603305,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603303,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.01,"Funerais, Inclusive Fornecimento De Caixão, Urna Ou Esquifes; Aluguel De Capela; Transporte Do Corpo Cadavérico; Fornecimento De Flores, Coroas E Outros Paramentos; Desembaraço De Certidão De Óbito; Fornecimento De Véu, Essa E Outros Adornos; Embalsamento, Embelezamento, Conservação Ou Restauração De Cadáveres.",250101,9603305,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.02,25.02 - Translado intramunicipal e cremação de corpos e partes de corpos cadavéricos.,250202,9603302, 1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
25.02,25.02 - Translado intramunicipal e cremação de corpos e partes de corpos cadavéricos.,250202,9603302, 1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),2° ONDA (Thiago Paulino),,,,
25.02,"Translado Intramunicipal E Cremação De Corpos E Partes De Corpos Cadavéricos. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",250202,9603302,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.02,"Translado Intramunicipal E Cremação De Corpos E Partes De Corpos Cadavéricos. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",250202,9603302,1.1405.30.00,"Serviços funerários, de cremação e de embalsamamento de animais",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.02,"Translado Intramunicipal E Cremação De Corpos E Partes De Corpos Cadavéricos. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",250202,9603302,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.02,"Translado Intramunicipal E Cremação De Corpos E Partes De Corpos Cadavéricos. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",250202,9603302,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),1° ONDA,,,,
25.03,25.03 - Planos ou convênio funerários.,250301,9603304, 1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),2° ONDA (Thiago Paulino),,,,
25.03,Planos Ou Convênio Funerários.,250301,9603304,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",011001,Planos de assistência funerária.,1° ONDA,,,,
25.04,Manutenção E Conservação De Jazigos E Cemitérios.,250401,9603301,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
25.05,25.05 - Cessão de uso de espaços em cemitérios para sepultamento.,250501,9603399, 1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",200029,Fornecimento dos serviços de saúde humana (Anexo III),2° ONDA (Thiago Paulino),,,,
25.05,"Cessão De Uso De Espaços Em Cemitérios Para Sepultamento. (Incluído Pela Lei Complementar Nº 157, De 2016)",250501,9603399,1.2603.00.00,"Serviços funerários, de cremação e de embalsamamento",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,5320201, 1.0608.10.00,Serviços de coleta e entrega de cargas no transporte multimodal,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,5320201, 1.0501.15.00,Serviços de transporte rodoviário de cargas postais e malotes,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,5310501, 1.0701.00.00,Serviços postais e de telegrama,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,5310502, 1.0701.00.00,Serviços postais e de telegrama,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,5320201, 1.0702.00.00,"Serviços de coleta, transporte, remessa ou entrega de documentos ou encomendas, exceto remessas expressas",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,5320202, 1.0703.00.00,Serviços de remessas expressas,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"26.01 – Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas
 agências franqueadas; courrier e congêneres.",260101,8012900, 1.1802.40.00,Serviços de carro-forte,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,5320201,1.0501.15.00,Serviços de transporte rodoviário de cargas postais e malotes,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,5320201,1.0608.10.00,Serviços de coleta e entrega de cargas no transporte multimodal,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,5310501,1.0701.00.00,Serviços postais e de telegrama,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,5310502,1.0701.00.00,Serviços postais e de telegrama,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,5320201,1.0702.00.00,"Serviços de coleta, transporte, remessa ou entrega de documentos ou encomendas, exceto remessas expressas",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,5320202,1.0703.00.00,Serviços de remessas expressas,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
26.01,"Serviços De Coleta, Remessa Ou Entrega De Correspondências, Documentos, Objetos, Bens Ou Valores, Inclusive Pelos Correios E Suas Agências Franqueadas; Courrier E Congêneres.",260101,8012900,1.1802.40.00,Serviços de carro-forte,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
27.01,27.01 - Serviços de assistência social.,270101,8800600, 1.2304.11.00,Serviços de reabilitação vocacional para pessoas com deficiência,200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
27.01,27.01 - Serviços de assistência social.,270101,8800600, 1.2304.12.00,Serviços de reabilitação vocacional para desempregados,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
27.01,27.01 - Serviços de assistência social.,270101,8720401, 1.2304.19.00,Serviço de reabilitação vocacional não classificados nas subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
27.01,27.01 - Serviços de assistência social.,270101,8800600, 1.2304.20.00,Serviços de orientação e aconselhamento relacionados a crianças e adolescentes,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
27.01,27.01 - Serviços de assistência social.,270101,8800600, 1.2304.90.00,Serviços de assistência social sem acomodação não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
27.01,Serviços De Assistência Social.,270101,8800600,1.2304.11.00,Serviços de reabilitação vocacional para pessoas com deficiência,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
27.01,Serviços De Assistência Social.,270101,8800600,1.2304.12.00,Serviços de reabilitação vocacional para desempregados,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
27.01,Serviços De Assistência Social.,270101,8720401,1.2304.19.00,Serviço de reabilitação vocacional não classificados nas subposições anteriores,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
27.01,Serviços De Assistência Social.,270101,8800600,1.2304.20.00,Serviços de orientação e aconselhamento relacionados a crianças e adolescentes,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
27.01,Serviços De Assistência Social.,270101,8800600,1.2304.90.00,Serviços de assistência social sem acomodação não classificados em subposições anteriores,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,7119799, 1.1404.14.00,Serviços de informações para avaliação e exploração de recursos naturais,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,7119799, 1.1001.30.00,Serviços de avaliação de imóveis,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,7119799, 1.0902.10.00,Serviços de valoração de ativos,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,7490199, 1.1404.14.00,Serviços de informações para avaliação e exploração de recursos naturais,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,6821801, 1.1001.30.00,Serviços de avaliação de imóveis,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,7490199, 1.0902.10.00,Serviços de valoração de ativos,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.,280101,7112000, 1.1404.14.00,Serviços de informações para avaliação e exploração de recursos naturais,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
28.01,Serviços De Avaliação De Bens E Serviços De Qualquer Natureza.,280101,7490199,1.1404.14.00,Serviços de informações para avaliação e exploração de recursos naturais,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
28.01,Serviços De Avaliação De Bens E Serviços De Qualquer Natureza.,280101,6821801,1.1001.30.00,Serviços de avaliação de imóveis,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
28.01,Serviços De Avaliação De Bens E Serviços De Qualquer Natureza.,280101,7490199,1.0902.10.00,Serviços de valoração de ativos,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
29.01,29.01 - Serviços de biblioteconomia.,290101,9101500, 1.1705.10.00,Serviços de biblioteca,200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
29.01,29.01 - Serviços de biblioteconomia.,290101,9101500, 1.1705.20.00,Serviços de arquivo,000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
29.01,Serviços De Biblioteconomia.,290101,9101500,1.1705.10.00,Serviços de biblioteca,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
29.01,Serviços De Biblioteconomia.,290101,9101500,1.1705.20.00,Serviços de arquivo,200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
30.01,"30.01 - Serviços de biologia, biotecnologia e química.",300101,9313100, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
30.01,"30.01 - Serviços de biologia, biotecnologia e química.",300101,7210000, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
30.01,"Serviços De Biologia, Biotecnologia E Química.",300101,9313100,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
30.01,"Serviços De Biologia, Biotecnologia E Química.",300101,7210000,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
30.01,"Serviços De Biologia, Biotecnologia E Química.",300102,7490199,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,1° ONDA,,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310102,8299701, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310103,3312102, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310102,3312103, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310102,3314710, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310104,6110899, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310104,6120599, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310104,9512600, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"31.01 - Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",310101,7119799, 1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",200052,Prestação de serviços de profissões intelectuais,2° ONDA (Thiago Paulino),,,,
31.01,"Serviços Técnicos Em Edificações, Eletrônica, Eletrotécnica, Mecânica, Telecomunicações E Congêneres.",310103,3312102,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,40500,,,
31.01,"Serviços Técnicos Em Edificações, Eletrônica, Eletrotécnica, Mecânica, Telecomunicações E Congêneres.",310102,3312103,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
31.01,"Serviços Técnicos Em Edificações, Eletrônica, Eletrotécnica, Mecânica, Telecomunicações E Congêneres.",310102,3314710,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
31.01,"Serviços Técnicos Em Edificações, Eletrônica, Eletrotécnica, Mecânica, Telecomunicações E Congêneres.",310102,8299701,1.1415.00.00,"Serviços profissionais, técnicos e gerenciais não classificados em posições anteriores",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
